,1. open,2. high,3. low,4. close,5. volume,day,day_of_month,month
2010-12-01,0.875,0.95,0.875,0.875,1878500,2,1,12
2010-11-30,0.87,0.95,0.87,0.87,0,1,30,11
2010-11-29,0.87,0.95,0.87,0.87,1864500,0,29,11
2010-11-26,0.84,0.95,0.84,0.84,1862000,4,26,11
2010-11-24,0.89,0.95,0.89,0.89,1854500,2,24,11
2010-11-23,0.89,0.95,0.89,0.89,1804000,1,23,11
2010-11-22,0.89,0.95,0.89,0.89,1797000,0,22,11
2010-11-19,0.89,0.95,0.89,0.89,0,4,19,11
2010-11-18,0.89,0.95,0.89,0.89,0,3,18,11
2010-11-17,0.89,0.95,0.89,0.89,1792000,2,17,11
2010-11-16,0.89,0.95,0.89,0.89,1777000,1,16,11
2010-11-15,0.915,0.915,0.915,0.915,10000,0,15,11
2010-11-12,0.935,0.95,0.935,0.935,1756000,4,12,11
2010-11-11,0.8924,0.95,0.8924,0.8924,0,3,11,11
2010-11-10,0.8924,0.95,0.8924,0.8924,1755000,2,10,11
2010-11-09,0.89,0.95,0.89,0.89,0,1,9,11
2010-11-08,0.89,0.95,0.89,0.89,0,0,8,11
2010-11-05,0.8875,0.89,0.8875,0.89,14000,4,5,11
2010-11-04,0.8828,0.95,0.8828,0.8828,0,3,4,11
2010-11-03,0.8828,0.95,0.8828,0.8828,0,2,3,11
2010-11-02,0.8828,0.95,0.8828,0.8828,0,1,2,11
2010-11-01,0.8828,0.95,0.8828,0.8828,0,0,1,11
2010-10-29,0.8828,0.95,0.8828,0.8828,1738000,4,29,10
2010-10-28,0.87,0.95,0.87,0.87,1718000,3,28,10
2010-10-27,0.91,0.95,0.91,0.91,0,2,27,10
2010-10-26,0.91,0.95,0.91,0.91,0,1,26,10
2010-10-25,0.91,0.95,0.91,0.91,0,0,25,10
2010-10-22,0.91,0.95,0.91,0.91,0,4,22,10
2010-10-21,0.91,0.95,0.91,0.91,0,3,21,10
2010-10-20,0.91,0.95,0.91,0.91,0,2,20,10
2010-10-19,0.91,0.95,0.91,0.91,1711000,1,19,10
2010-10-18,0.9006,0.9006,0.9006,0.9006,22000,0,18,10
2010-10-15,0.9,0.9,0.9,0.9,76000,4,15,10
2010-10-14,0.911,0.911,0.9098,0.9098,60000,3,14,10
2010-10-13,0.9,0.95,0.9,0.9,0,2,13,10
2010-10-12,0.9,0.95,0.9,0.9,1520000,1,12,10
2010-10-11,0.905,0.95,0.905,0.905,0,0,11,10
2010-10-08,0.905,0.95,0.905,0.905,1501000,4,8,10
2010-10-07,0.95,0.95,0.95,0.95,0,3,7,10
2010-10-06,0.95,0.95,0.95,0.95,0,2,6,10
2010-10-05,0.95,0.95,0.95,0.95,0,1,5,10
2010-10-04,0.95,0.95,0.95,0.95,0,0,4,10
2010-10-01,0.95,0.95,0.95,0.95,0,4,1,10
2010-09-30,0.95,0.95,0.95,0.95,0,3,30,9
2010-09-29,0.95,0.95,0.95,0.95,0,2,29,9
2010-09-28,0.95,0.95,0.95,0.95,1495000,1,28,9
2010-09-27,0.89,0.89,0.89,0.89,0,0,27,9
2010-09-24,0.89,0.89,0.89,0.89,1449000,4,24,9
2010-09-23,0.875,0.885,0.875,0.875,0,3,23,9
2010-09-22,0.875,0.885,0.875,0.875,0,2,22,9
2010-09-21,0.875,0.885,0.875,0.875,0,1,21,9
2010-09-20,0.875,0.885,0.875,0.875,0,0,20,9
2010-09-17,0.875,0.885,0.875,0.875,0,4,17,9
2010-09-16,0.875,0.885,0.875,0.875,0,3,16,9
2010-09-15,0.875,0.885,0.875,0.875,0,2,15,9
2010-09-14,0.875,0.885,0.875,0.875,1319000,1,14,9
2010-09-13,0.885,0.885,0.885,0.885,0,0,13,9
2010-09-10,0.885,0.885,0.885,0.885,0,4,10,9
2010-09-09,0.885,0.885,0.885,0.885,0,3,9,9
2010-09-08,0.885,0.885,0.885,0.885,1313000,2,8,9
2010-09-07,0.8,0.847,0.8,0.8,0,1,7,9
2010-09-03,0.8,0.847,0.8,0.8,0,4,3,9
2010-09-02,0.8,0.847,0.8,0.8,1292000,3,2,9
2010-09-01,0.8,0.847,0.8,0.8,1274000,2,1,9
2010-08-31,0.8212,0.833,0.8212,0.833,27000,1,31,8
2010-08-30,0.8367,0.8367,0.8367,0.8367,15000,0,30,8
2010-08-27,0.8292,0.8292,0.8292,0.8292,124000,4,27,8
2010-08-26,0.8329,0.8329,0.8292,0.8292,153000,3,26,8
2010-08-25,0.8253,0.8253,0.8253,0.8253,84000,2,25,8
2010-08-24,0.8386,0.847,0.8088,0.8253,143000,1,24,8
2010-08-23,0.82,0.843,0.8163,0.8163,52000,0,23,8
2010-08-20,0.82,0.82,0.82,0.82,668000,4,20,8
2010-08-19,0.82,0.82,0.82,0.82,0,3,19,8
2010-08-18,0.82,0.82,0.82,0.82,0,2,18,8
2010-08-17,0.8,0.82,0.8,0.82,4000,1,17,8
2010-08-16,0.825,0.825,0.825,0.825,0,0,16,8
2010-08-13,0.825,0.825,0.825,0.825,0,4,13,8
2010-08-12,0.825,0.825,0.825,0.825,0,3,12,8
2010-08-11,0.825,0.825,0.825,0.825,0,2,11,8
2010-08-10,0.825,0.825,0.825,0.825,0,1,10,8
2010-08-09,0.825,0.825,0.825,0.825,0,0,9,8
2010-08-06,0.825,0.825,0.825,0.825,0,4,6,8
2010-08-05,0.825,0.825,0.825,0.825,0,3,5,8
2010-08-04,0.825,0.825,0.825,0.825,0,2,4,8
2010-08-03,0.825,0.825,0.825,0.825,654000,1,3,8
2010-08-02,0.75,0.75,0.75,0.75,0,0,2,8
2010-07-30,0.75,0.75,0.75,0.75,0,4,30,7
2010-07-29,0.75,0.75,0.75,0.75,645000,3,29,7
2010-07-28,0.79,0.79,0.79,0.79,0,2,28,7
2010-07-27,0.79,0.79,0.79,0.79,637000,1,27,7
2010-07-26,0.76,0.76,0.76,0.76,631000,0,26,7
2010-07-23,0.791,0.791,0.791,0.791,0,4,23,7
2010-07-22,0.791,0.791,0.791,0.791,615000,3,22,7
2010-07-21,0.8,0.8,0.8,0.8,0,2,21,7
2010-07-20,0.8,0.8,0.8,0.8,610000,1,20,7
2010-07-19,0.81,0.81,0.81,0.81,0,0,19,7
2010-07-16,0.81,0.81,0.81,0.81,0,4,16,7
2010-07-15,0.81,0.81,0.81,0.81,0,3,15,7
2010-07-14,0.81,0.81,0.81,0.81,601000,2,14,7
2010-07-13,0.795,0.795,0.795,0.795,0,1,13,7
2010-07-12,0.795,0.795,0.795,0.795,0,0,12,7
2010-07-09,0.795,0.795,0.795,0.795,582000,4,9,7
2010-07-08,0.78,0.78,0.78,0.78,0,3,8,7
2010-07-07,0.78,0.78,0.78,0.78,0,2,7,7
2010-07-06,0.78,0.78,0.78,0.78,0,1,6,7
2010-07-02,0.78,0.78,0.78,0.78,0,4,2,7
2010-07-01,0.78,0.78,0.78,0.78,0,3,1,7
2010-06-30,0.78,0.78,0.78,0.78,576000,2,30,6
2010-06-29,0.785,0.785,0.785,0.785,0,1,29,6
2010-06-28,0.785,0.785,0.785,0.785,0,0,28,6
2010-06-25,0.785,0.785,0.785,0.785,572000,4,25,6
2010-06-24,0.805,0.805,0.805,0.805,0,3,24,6
2010-06-23,0.805,0.805,0.805,0.805,0,2,23,6
2010-06-22,0.805,0.805,0.805,0.805,560000,1,22,6
2010-06-21,0.75,0.75,0.75,0.75,0,0,21,6
2010-06-18,0.75,0.75,0.75,0.75,0,4,18,6
2010-06-17,0.75,0.75,0.75,0.75,0,3,17,6
2010-06-16,0.75,0.75,0.75,0.75,0,2,16,6
2010-06-15,0.75,0.75,0.75,0.75,0,1,15,6
2010-06-14,0.75,0.75,0.75,0.75,0,0,14,6
2010-06-11,0.75,0.75,0.75,0.75,547000,4,11,6
2010-06-10,0.75,0.75,0.75,0.75,0,3,10,6
2010-06-09,0.75,0.75,0.75,0.75,0,2,9,6
2010-06-08,0.75,0.75,0.75,0.75,0,1,8,6
2010-06-07,0.75,0.75,0.75,0.75,0,0,7,6
2010-06-04,0.75,0.75,0.75,0.75,0,4,4,6
2010-06-03,0.75,0.75,0.75,0.75,0,3,3,6
2010-06-02,0.75,0.75,0.75,0.75,539000,2,2,6
2010-06-01,0.75,0.75,0.75,0.75,537000,1,1,6
2010-05-28,0.76,0.76,0.76,0.76,0,4,28,5
2010-05-27,0.76,0.76,0.76,0.76,527000,3,27,5
2010-05-26,0.77,0.77,0.77,0.77,0,2,26,5
2010-05-25,0.77,0.77,0.77,0.77,0,1,25,5
2010-05-24,0.77,0.77,0.77,0.77,0,0,24,5
2010-05-21,0.77,0.77,0.77,0.77,513000,4,21,5
2010-05-20,0.79,0.79,0.79,0.79,0,3,20,5
2010-05-19,0.79,0.79,0.79,0.79,0,2,19,5
2010-05-18,0.79,0.79,0.79,0.79,0,1,18,5
2010-05-17,0.79,0.79,0.79,0.79,506000,0,17,5
2010-05-14,0.8,0.8,0.8,0.8,0,4,14,5
2010-05-13,0.8,0.8,0.8,0.8,0,3,13,5
2010-05-12,0.8,0.8,0.8,0.8,29000,2,12,5
2010-05-11,0.77,0.77,0.77,0.77,0,1,11,5
2010-05-10,0.77,0.77,0.77,0.77,0,0,10,5
2010-05-07,0.77,0.77,0.77,0.77,0,4,7,5
2010-05-06,0.77,0.77,0.77,0.77,0,3,6,5
2010-05-05,0.77,0.77,0.77,0.77,0,2,5,5
2010-05-04,0.77,0.77,0.77,0.77,0,1,4,5
2010-05-03,0.77,0.77,0.77,0.77,0,0,3,5
2010-04-30,0.775,0.775,0.77,0.77,13000,4,30,4
2010-04-29,0.785,0.785,0.785,0.785,0,3,29,4
2010-04-28,0.785,0.785,0.785,0.785,0,2,28,4
2010-04-27,0.785,0.785,0.785,0.785,12000,1,27,4
2010-04-26,0.775,0.775,0.775,0.775,6000,0,26,4
2010-04-23,0.775,0.775,0.775,0.775,2000,4,23,4
2010-04-22,0.77,0.77,0.77,0.77,0,3,22,4
2010-04-21,0.77,0.77,0.77,0.77,2000,2,21,4
2010-04-20,0.77,0.77,0.77,0.77,0,1,20,4
2010-04-19,0.77,0.77,0.77,0.77,25000,0,19,4
2010-04-16,0.81,0.81,0.81,0.81,0,4,16,4
2010-04-15,0.81,0.81,0.81,0.81,0,3,15,4
2010-04-14,0.76,0.81,0.76,0.81,52000,2,14,4
2010-04-13,0.75,0.75,0.75,0.75,0,1,13,4
2010-04-12,0.75,0.75,0.75,0.75,0,0,12,4
2010-04-09,0.76,0.76,0.75,0.75,18000,4,9,4
2010-04-08,0.75,0.75,0.75,0.75,47000,3,8,4
2010-04-07,0.785,0.785,0.785,0.785,0,2,7,4
2010-04-06,0.785,0.785,0.785,0.785,0,1,6,4
2010-04-05,0.785,0.785,0.785,0.785,0,0,5,4
2010-04-01,0.785,0.785,0.785,0.785,324000,3,1,4
2010-03-31,0.73,0.73,0.73,0.73,9000,2,31,3
2010-03-30,0.745,0.745,0.745,0.745,0,1,30,3
2010-03-29,0.745,0.745,0.745,0.745,0,0,29,3
2010-03-26,0.745,0.745,0.745,0.745,10000,4,26,3
2010-03-25,0.75,0.75,0.75,0.75,0,3,25,3
2010-03-24,0.75,0.75,0.75,0.75,15000,2,24,3
2010-03-23,0.755,0.755,0.755,0.755,0,1,23,3
2010-03-22,0.755,0.755,0.755,0.755,16000,0,22,3
2010-03-19,0.7545,0.7545,0.7545,0.7545,2000,4,19,3
2010-03-18,0.75,0.75,0.75,0.75,0,3,18,3
2010-03-17,0.75,0.75,0.75,0.75,14000,2,17,3
2010-03-16,0.75,0.75,0.75,0.75,15000,1,16,3
2010-03-15,0.75,0.75,0.75,0.75,0,0,15,3
2010-03-12,0.75,0.75,0.75,0.75,15000,4,12,3
2010-03-11,0.74,0.74,0.74,0.74,0,3,11,3
2010-03-10,0.74,0.74,0.74,0.74,0,2,10,3
2010-03-09,0.74,0.74,0.74,0.74,0,1,9,3
2010-03-08,0.74,0.74,0.74,0.74,0,0,8,3
2010-03-05,0.74,0.74,0.74,0.74,2000,4,5,3
2010-03-04,0.725,0.725,0.725,0.725,0,3,4,3
2010-03-03,0.725,0.725,0.725,0.725,0,2,3,3
2010-03-02,0.725,0.725,0.725,0.725,0,1,2,3
2010-03-01,0.725,0.725,0.725,0.725,0,0,1,3
2010-02-26,0.725,0.725,0.725,0.725,0,4,26,2
2010-02-25,0.725,0.725,0.725,0.725,0,3,25,2
2010-02-24,0.71,0.725,0.71,0.725,45000,2,24,2
2010-02-23,0.725,0.725,0.725,0.725,0,1,23,2
2010-02-22,0.725,0.725,0.725,0.725,0,0,22,2
2010-02-19,0.725,0.725,0.725,0.725,175000,4,19,2
2010-02-18,0.68,0.68,0.68,0.68,0,3,18,2
2010-02-17,0.68,0.68,0.68,0.68,0,2,17,2
2010-02-16,0.68,0.68,0.68,0.68,0,1,16,2
2010-02-12,0.68,0.725,0.68,0.68,135000,4,12,2
2010-02-11,0.72,0.72,0.72,0.72,0,3,11,2
2010-02-10,0.72,0.72,0.72,0.72,0,2,10,2
2010-02-09,0.72,0.72,0.72,0.72,0,1,9,2
2010-02-08,0.72,0.72,0.72,0.72,0,0,8,2
2010-02-05,0.72,0.72,0.72,0.72,0,4,5,2
2010-02-04,0.72,0.72,0.72,0.72,0,3,4,2
2010-02-03,0.715,0.72,0.715,0.72,14000,2,3,2
2010-02-02,0.7,0.7,0.7,0.7,15000,1,2,2
2010-02-01,0.7,0.7,0.7,0.7,0,0,1,2
2010-01-29,0.7,0.7,0.7,0.7,4000,4,29,1
2010-01-28,0.705,0.705,0.705,0.705,0,3,28,1
2010-01-27,0.705,0.705,0.705,0.705,0,2,27,1
2010-01-26,0.705,0.705,0.705,0.705,0,1,26,1
2010-01-25,0.705,0.705,0.705,0.705,30000,0,25,1
2010-01-22,0.705,0.705,0.705,0.705,0,4,22,1
2010-01-21,0.705,0.705,0.705,0.705,12000,3,21,1
2010-01-20,0.71,0.71,0.705,0.705,0,2,20,1
2010-01-19,0.71,0.71,0.705,0.705,0,1,19,1
2010-01-15,0.71,0.71,0.705,0.705,0,4,15,1
2010-01-14,0.71,0.71,0.705,0.705,0,3,14,1
2010-01-13,0.71,0.71,0.705,0.705,5000,2,13,1
2010-01-12,0.71,0.71,0.71,0.71,11000,1,12,1
2010-01-11,0.725,0.725,0.725,0.725,12000,0,11,1
2010-01-08,0.715,0.715,0.715,0.715,1000,4,8,1
2010-01-07,0.72,0.72,0.72,0.72,0,3,7,1
2010-01-06,0.72,0.72,0.72,0.72,0,2,6,1
2010-01-05,0.72,0.72,0.72,0.72,0,1,5,1
2010-01-04,0.72,0.72,0.72,0.72,0,0,4,1
2009-12-31,0.72,0.72,0.72,0.72,0,3,31,12
2009-12-30,0.72,0.72,0.72,0.72,0,2,30,12
2009-12-29,0.72,0.72,0.72,0.72,0,1,29,12
2009-12-28,0.72,0.72,0.72,0.72,0,0,28,12
2009-12-24,0.72,0.72,0.72,0.72,0,3,24,12
2009-12-23,0.72,0.72,0.72,0.72,28000,2,23,12
2009-12-22,0.72,0.72,0.72,0.72,0,1,22,12
2009-12-21,0.72,0.72,0.72,0.72,0,0,21,12
2009-12-18,0.72,0.72,0.72,0.72,0,4,18,12
2009-12-17,0.72,0.72,0.72,0.72,0,3,17,12
2009-12-16,0.72,0.72,0.72,0.72,0,2,16,12
2009-12-15,0.72,0.72,0.72,0.72,0,1,15,12
2009-12-14,0.72,0.72,0.72,0.72,0,0,14,12
2009-12-11,0.72,0.72,0.72,0.72,0,4,11,12
2009-12-10,0.72,0.72,0.72,0.72,0,3,10,12
2009-12-09,0.72,0.72,0.72,0.72,0,2,9,12
2009-12-08,0.72,0.72,0.72,0.72,1000,1,8,12
2009-12-07,0.73,0.73,0.73,0.73,1000,0,7,12
2009-12-04,0.68,0.68,0.68,0.68,6000,4,4,12
2009-12-03,0.69,0.69,0.66,0.685,0,3,3,12
2009-12-02,0.69,0.69,0.66,0.685,0,2,2,12
2009-12-01,0.69,0.69,0.66,0.685,0,1,1,12
2009-11-30,0.69,0.69,0.66,0.685,0,0,30,11
2009-11-27,0.69,0.69,0.66,0.685,0,4,27,11
2009-11-25,0.69,0.69,0.66,0.685,75000,2,25,11
2009-11-24,0.675,0.675,0.675,0.675,0,1,24,11
2009-11-23,0.675,0.675,0.675,0.675,0,0,23,11
2009-11-20,0.675,0.675,0.675,0.675,0,4,20,11
2009-11-19,0.675,0.675,0.675,0.675,0,3,19,11
2009-11-18,0.675,0.675,0.675,0.675,17000,2,18,11
2009-11-17,0.63,0.63,0.63,0.63,0,1,17,11
2009-11-16,0.63,0.63,0.63,0.63,0,0,16,11
2009-11-13,0.63,0.63,0.63,0.63,0,4,13,11
2009-11-12,0.63,0.63,0.63,0.63,0,3,12,11
2009-11-11,0.63,0.63,0.63,0.63,275,2,11,11
2009-11-10,0.63,0.63,0.63,0.63,0,1,10,11
2009-11-09,0.63,0.63,0.63,0.63,0,0,9,11
2009-11-06,0.63,0.63,0.63,0.63,0,4,6,11
2009-11-05,0.63,0.63,0.63,0.63,0,3,5,11
2009-11-04,0.63,0.63,0.63,0.63,0,2,4,11
2009-11-03,0.63,0.63,0.63,0.63,0,1,3,11
2009-11-02,0.63,0.63,0.63,0.63,0,0,2,11
2009-10-30,0.63,0.63,0.63,0.63,0,4,30,10
2009-10-29,0.63,0.63,0.63,0.63,0,3,29,10
2009-10-28,0.63,0.63,0.63,0.63,2000,2,28,10
2009-10-27,0.65,0.65,0.61,0.61,45000,1,27,10
2009-10-26,0.65,0.65,0.65,0.65,0,0,26,10
2009-10-23,0.65,0.65,0.65,0.65,0,4,23,10
2009-10-22,0.65,0.65,0.65,0.65,16000,3,22,10
2009-10-21,0.65,0.65,0.65,0.65,0,2,21,10
2009-10-20,0.65,0.65,0.65,0.65,0,1,20,10
2009-10-19,0.65,0.65,0.65,0.65,0,0,19,10
2009-10-16,0.65,0.65,0.65,0.65,20000,4,16,10
2009-10-15,0.63,0.67,0.63,0.67,0,3,15,10
2009-10-14,0.63,0.67,0.63,0.67,0,2,14,10
2009-10-13,0.63,0.67,0.63,0.67,0,1,13,10
2009-10-12,0.63,0.67,0.63,0.67,0,0,12,10
2009-10-09,0.63,0.67,0.63,0.67,0,4,9,10
2009-10-08,0.63,0.67,0.63,0.67,47000,3,8,10
2009-10-07,0.63,0.63,0.63,0.63,11000,2,7,10
2009-10-06,0.68,0.68,0.68,0.68,800,1,6,10
2009-10-05,0.64,0.64,0.64,0.64,0,0,5,10
2009-10-02,0.64,0.64,0.64,0.64,11000,4,2,10
2009-10-01,0.67,0.67,0.67,0.67,0,3,1,10
2009-09-30,0.67,0.67,0.67,0.67,0,2,30,9
2009-09-29,0.67,0.67,0.67,0.67,0,1,29,9
2009-09-28,0.67,0.67,0.67,0.67,0,0,28,9
2009-09-25,0.67,0.67,0.67,0.67,0,4,25,9
2009-09-24,0.67,0.67,0.67,0.67,7000,3,24,9
2009-09-23,0.63,0.63,0.63,0.63,0,2,23,9
2009-09-22,0.63,0.63,0.63,0.63,15000,1,22,9
2009-09-21,0.625,0.625,0.625,0.625,0,0,21,9
2009-09-18,0.625,0.625,0.625,0.625,0,4,18,9
2009-09-17,0.625,0.625,0.625,0.625,2000,3,17,9
2009-09-16,0.63,0.63,0.63,0.63,30000,2,16,9
2009-09-15,0.63,0.63,0.63,0.63,0,1,15,9
2009-09-14,0.63,0.63,0.63,0.63,0,0,14,9
2009-09-11,0.63,0.63,0.63,0.63,0,4,11,9
2009-09-10,0.63,0.63,0.63,0.63,7000,3,10,9
2009-09-09,0.63,0.63,0.63,0.63,0,2,9,9
2009-09-08,0.63,0.63,0.63,0.63,60000,1,8,9
2009-09-04,0.61,0.61,0.56,0.56,76000,4,4,9
2009-09-03,0.615,0.615,0.615,0.615,0,3,3,9
2009-09-02,0.615,0.615,0.615,0.615,0,2,2,9
2009-09-01,0.615,0.615,0.615,0.615,4000,1,1,9
2009-08-31,0.605,0.605,0.605,0.605,0,0,31,8
2009-08-28,0.605,0.605,0.605,0.605,0,4,28,8
2009-08-27,0.605,0.605,0.605,0.605,0,3,27,8
2009-08-26,0.605,0.605,0.605,0.605,0,2,26,8
2009-08-25,0.605,0.605,0.605,0.605,0,1,25,8
2009-08-24,0.605,0.605,0.605,0.605,0,0,24,8
2009-08-21,0.605,0.605,0.605,0.605,18000,4,21,8
2009-08-20,0.62,0.62,0.62,0.62,0,3,20,8
2009-08-19,0.62,0.62,0.62,0.62,8000,2,19,8
2009-08-18,0.645,0.645,0.645,0.645,0,1,18,8
2009-08-17,0.645,0.645,0.645,0.645,0,0,17,8
2009-08-14,0.645,0.645,0.645,0.645,0,4,14,8
2009-08-13,0.645,0.645,0.645,0.645,0,3,13,8
2009-08-12,0.645,0.645,0.645,0.645,3000,2,12,8
2009-08-11,0.62,0.62,0.62,0.62,0,1,11,8
2009-08-10,0.62,0.62,0.62,0.62,0,0,10,8
2009-08-07,0.62,0.62,0.62,0.62,0,4,7,8
2009-08-06,0.62,0.62,0.62,0.62,0,3,6,8
2009-08-05,0.62,0.62,0.62,0.62,0,2,5,8
2009-08-04,0.62,0.62,0.62,0.62,4000,1,4,8
2009-08-03,0.575,0.575,0.575,0.575,0,0,3,8
2009-07-31,0.575,0.575,0.575,0.575,0,4,31,7
2009-07-30,0.575,0.575,0.575,0.575,0,3,30,7
2009-07-29,0.575,0.575,0.575,0.575,0,2,29,7
2009-07-28,0.575,0.575,0.575,0.575,0,1,28,7
2009-07-27,0.575,0.575,0.575,0.575,0,0,27,7
2009-07-24,0.575,0.575,0.575,0.575,0,4,24,7
2009-07-23,0.575,0.575,0.575,0.575,0,3,23,7
2009-07-22,0.575,0.575,0.575,0.575,0,2,22,7
2009-07-21,0.575,0.575,0.575,0.575,0,1,21,7
2009-07-20,0.575,0.575,0.575,0.575,0,0,20,7
2009-07-17,0.575,0.575,0.575,0.575,0,4,17,7
2009-07-16,0.575,0.575,0.575,0.575,0,3,16,7
2009-07-15,0.575,0.575,0.575,0.575,0,2,15,7
2009-07-14,0.575,0.575,0.575,0.575,0,1,14,7
2009-07-13,0.575,0.575,0.575,0.575,0,0,13,7
2009-07-10,0.575,0.575,0.575,0.575,0,4,10,7
2009-07-09,0.575,0.575,0.575,0.575,0,3,9,7
2009-07-08,0.575,0.575,0.575,0.575,0,2,8,7
2009-07-07,0.575,0.575,0.575,0.575,0,1,7,7
2009-07-06,0.575,0.575,0.575,0.575,30000,0,6,7
2009-07-02,0.605,0.605,0.605,0.605,0,3,2,7
2009-07-01,0.605,0.605,0.605,0.605,0,2,1,7
2009-06-30,0.605,0.605,0.605,0.605,4000,1,30,6
2009-06-29,0.59,0.59,0.585,0.585,0,0,29,6
2009-06-26,0.59,0.59,0.585,0.585,0,4,26,6
2009-06-25,0.59,0.59,0.585,0.585,0,3,25,6
2009-06-24,0.59,0.59,0.585,0.585,0,2,24,6
2009-06-23,0.59,0.59,0.585,0.585,0,1,23,6
2009-06-22,0.59,0.59,0.585,0.585,0,0,22,6
2009-06-19,0.59,0.59,0.585,0.585,0,4,19,6
2009-06-18,0.59,0.59,0.585,0.585,22000,3,18,6
2009-06-17,0.58,0.59,0.58,0.59,55000,2,17,6
2009-06-16,0.615,0.615,0.615,0.615,0,1,16,6
2009-06-15,0.615,0.615,0.615,0.615,0,0,15,6
2009-06-12,0.615,0.615,0.615,0.615,6000,4,12,6
2009-06-11,0.6,0.615,0.6,0.615,0,3,11,6
2009-06-10,0.6,0.615,0.6,0.615,0,2,10,6
2009-06-09,0.6,0.615,0.6,0.615,25000,1,9,6
2009-06-08,0.57,0.57,0.57,0.57,3000,0,8,6
2009-06-05,0.6,0.6,0.6,0.6,0,4,5,6
2009-06-04,0.61,0.61,0.6,0.6,28000,3,4,6
2009-06-03,0.57,0.57,0.57,0.57,0,2,3,6
2009-06-02,0.57,0.57,0.57,0.57,0,1,2,6
2009-06-01,0.57,0.57,0.57,0.57,0,0,1,6
2009-05-29,0.57,0.57,0.57,0.57,0,4,29,5
2009-05-28,0.57,0.57,0.57,0.57,0,3,28,5
2009-05-27,0.57,0.57,0.57,0.57,0,2,27,5
2009-05-26,0.57,0.57,0.57,0.57,0,1,26,5
2009-05-22,0.57,0.57,0.57,0.57,15000,4,22,5
2009-05-21,0.59,0.59,0.59,0.59,0,3,21,5
2009-05-20,0.59,0.59,0.59,0.59,0,2,20,5
2009-05-19,0.59,0.59,0.59,0.59,0,1,19,5
2009-05-18,0.59,0.59,0.59,0.59,0,0,18,5
2009-05-15,0.59,0.59,0.59,0.59,5000,4,15,5
2009-05-14,0.555,0.555,0.555,0.555,2000,3,14,5
2009-05-13,0.6,0.6,0.6,0.6,0,2,13,5
2009-05-12,0.6,0.6,0.6,0.6,0,1,12,5
2009-05-11,0.6,0.6,0.6,0.6,1000,0,11,5
2009-05-08,0.61,0.61,0.61,0.61,500,4,8,5
2009-05-07,0.54,0.54,0.54,0.54,50000,3,7,5
2009-05-06,0.5,0.525,0.5,0.525,0,2,6,5
2009-05-05,0.5,0.525,0.5,0.525,0,1,5,5
2009-05-04,0.5,0.525,0.5,0.525,5854,0,4,5
2009-05-01,0.5,0.5,0.5,0.5,0,4,1,5
2009-04-30,0.5,0.5,0.5,0.5,0,3,30,4
2009-04-29,0.5,0.5,0.5,0.5,0,2,29,4
2009-04-28,0.5,0.5,0.5,0.5,0,1,28,4
2009-04-27,0.5,0.5,0.5,0.5,0,0,27,4
2009-04-24,0.5,0.5,0.5,0.5,25000,4,24,4
2009-04-23,0.545,0.545,0.545,0.545,0,3,23,4
2009-04-22,0.545,0.545,0.545,0.545,0,2,22,4
2009-04-21,0.545,0.545,0.545,0.545,0,1,21,4
2009-04-20,0.545,0.545,0.545,0.545,0,0,20,4
2009-04-17,0.545,0.545,0.545,0.545,0,4,17,4
2009-04-16,0.545,0.545,0.545,0.545,0,3,16,4
2009-04-15,0.545,0.545,0.545,0.545,0,2,15,4
2009-04-14,0.545,0.545,0.545,0.545,2000,1,14,4
2009-04-13,0.5,0.5,0.5,0.5,0,0,13,4
2009-04-09,0.5,0.5,0.5,0.5,20000,3,9,4
2009-04-08,0.48,0.48,0.48,0.48,0,2,8,4
2009-04-07,0.48,0.48,0.48,0.48,4000,1,7,4
2009-04-06,0.49,0.49,0.49,0.49,2000,0,6,4
2009-04-03,0.5,0.5,0.5,0.5,0,4,3,4
2009-04-02,0.5,0.5,0.5,0.5,12000,3,2,4
2009-04-01,0.48,0.48,0.48,0.48,1000,2,1,4
2009-03-31,0.49,0.49,0.47,0.47,5000,1,31,3
2009-03-30,0.49,0.49,0.49,0.49,0,0,30,3
2009-03-27,0.49,0.49,0.49,0.49,4000,4,27,3
2009-03-26,0.5,0.5,0.5,0.5,2000,3,26,3
2009-03-25,0.535,0.535,0.53,0.53,20000,2,25,3
2009-03-24,0.48,0.48,0.48,0.48,0,1,24,3
2009-03-23,0.48,0.48,0.48,0.48,0,0,23,3
2009-03-20,0.48,0.48,0.48,0.48,0,4,20,3
2009-03-19,0.48,0.48,0.48,0.48,0,3,19,3
2009-03-18,0.48,0.48,0.48,0.48,45000,2,18,3
2009-03-17,0.47,0.48,0.47,0.48,14000,1,17,3
2009-03-16,0.47,0.5,0.47,0.49,0,0,16,3
2009-03-13,0.47,0.5,0.47,0.49,0,4,13,3
2009-03-12,0.47,0.5,0.47,0.49,0,3,12,3
2009-03-11,0.47,0.5,0.47,0.49,0,2,11,3
2009-03-10,0.47,0.5,0.47,0.49,25100,1,10,3
2009-03-09,0.43,0.43,0.43,0.43,0,0,9,3
2009-03-06,0.43,0.43,0.43,0.43,9000,4,6,3
2009-03-05,0.44,0.44,0.44,0.44,0,3,5,3
2009-03-04,0.44,0.44,0.44,0.44,0,2,4,3
2009-03-03,0.44,0.44,0.44,0.44,2000,1,3,3
